Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic,Letterboxd_Link
03/23/2025,12:00PM,AMC CLASSIC Cascade Mall 14,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/23/2025,12:30PM,AMC CLASSIC Cascade Mall 14,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/23/2025,12:30PM,AMC CLASSIC Cascade Mall 14,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/23/2025,12:45PM,AMC CLASSIC Cascade Mall 14,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,1:00PM,AMC CLASSIC Cascade Mall 14,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/23/2025,1:10PM,AMC CLASSIC Cascade Mall 14,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/23/2025,1:30PM,AMC CLASSIC Cascade Mall 14,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/23/2025,1:30PM,AMC CLASSIC Cascade Mall 14,Locked,95,False,https://amc-theatres-res.cloudinary.com/v1741631877/amc-cdn/production/2/movies/79400/79378/PosterDynamic/170072.jpg,https://letterboxd.com/film/locked/
03/23/2025,9:45AM,AMC Woodinville 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,9:45AM,AMC Woodinville 12,Magazine Dreams,124,False,https://amc-theatres-res.cloudinary.com/v1741301698/amc-cdn/production/2/movies/73100/73091/PosterDynamic/170012.jpg,https://letterboxd.com/film/magazine-dreams/
03/23/2025,10:00AM,AMC Woodinville 12,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/23/2025,10:00AM,AMC Woodinville 12,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/23/2025,10:20AM,AMC Woodinville 12,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/23/2025,10:30AM,AMC Woodinville 12,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/23/2025,10:40AM,AMC Woodinville 12,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/23/2025,10:45AM,AMC Woodinville 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,10:50AM,AMC Woodinville 12,Rule Breakers,120,False,https://amc-theatres-res.cloudinary.com/v1737474276/amc-cdn/production/2/movies/76000/75995/PosterDynamic/169201.jpg,https://letterboxd.com/film/rule-breakers/
03/23/2025,11:00AM,AMC Woodinville 12,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/23/2025,10:15AM,AMC Alderwood Mall 16,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,10:15AM,AMC Alderwood Mall 16,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/23/2025,10:15AM,AMC Alderwood Mall 16,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/23/2025,10:45AM,AMC Alderwood Mall 16,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,10:45AM,AMC Alderwood Mall 16,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/23/2025,10:45AM,AMC Alderwood Mall 16,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/23/2025,11:00AM,AMC Alderwood Mall 16,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/23/2025,11:00AM,AMC Alderwood Mall 16,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/23/2025,11:15AM,AMC Alderwood Mall 16,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,11:30AM,AMC Alderwood Mall 16,The Last Supper,114,False,https://amc-theatres-res.cloudinary.com/v1739389033/amc-cdn/production/2/movies/79200/79244/PosterDynamic/169726.png,https://letterboxd.com/film/the-last-supper/
03/23/2025,12:15PM,AMC CLASSIC Corvallis 12,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/23/2025,12:30PM,AMC CLASSIC Corvallis 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,12:30PM,AMC CLASSIC Corvallis 12,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/23/2025,12:30PM,AMC CLASSIC Corvallis 12,Locked,95,False,https://amc-theatres-res.cloudinary.com/v1741631877/amc-cdn/production/2/movies/79400/79378/PosterDynamic/170072.jpg,https://letterboxd.com/film/locked/
03/23/2025,12:45PM,AMC CLASSIC Corvallis 12,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/23/2025,1:00PM,AMC CLASSIC Corvallis 12,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/23/2025,1:15PM,AMC CLASSIC Corvallis 12,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/23/2025,1:30PM,AMC CLASSIC Corvallis 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,1:45PM,AMC CLASSIC Corvallis 12,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/23/2025,2:00PM,AMC CLASSIC Corvallis 12,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/23/2025,12:30PM,AMC CLASSIC Kennewick 12,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/23/2025,12:30PM,AMC CLASSIC Kennewick 12,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/23/2025,12:45PM,AMC CLASSIC Kennewick 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,12:45PM,AMC CLASSIC Kennewick 12,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/23/2025,1:30PM,AMC CLASSIC Kennewick 12,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/23/2025,1:30PM,AMC CLASSIC Kennewick 12,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/23/2025,1:35PM,AMC CLASSIC Kennewick 12,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/23/2025,2:00PM,AMC CLASSIC Kennewick 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/23/2025,2:15PM,AMC CLASSIC Kennewick 12,Locked,95,False,https://amc-theatres-res.cloudinary.com/v1741631877/amc-cdn/production/2/movies/79400/79378/PosterDynamic/170072.jpg,https://letterboxd.com/film/locked/
03/23/2025,2:15PM,AMC CLASSIC Kennewick 12,Rule Breakers,120,False,https://amc-theatres-res.cloudinary.com/v1737474276/amc-cdn/production/2/movies/76000/75995/PosterDynamic/169201.jpg,https://letterboxd.com/film/rule-breakers/
03/24/2025,1:30PM,AMC River Park Square 20,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/24/2025,1:30PM,AMC River Park Square 20,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/24/2025,1:30PM,AMC River Park Square 20,Locked,95,False,https://amc-theatres-res.cloudinary.com/v1741631877/amc-cdn/production/2/movies/79400/79378/PosterDynamic/170072.jpg,https://letterboxd.com/film/locked/
03/24/2025,1:35PM,AMC River Park Square 20,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/24/2025,1:35PM,AMC River Park Square 20,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/24/2025,1:35PM,AMC River Park Square 20,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/24/2025,1:40PM,AMC River Park Square 20,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/24/2025,1:40PM,AMC River Park Square 20,The Assessment,114,False,https://amc-theatres-res.cloudinary.com/v1741359994/amc-cdn/production/2/movies/79500/79492/PosterDynamic/170025.png,https://letterboxd.com/film/the-assessment/
03/24/2025,1:40PM,AMC River Park Square 20,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/24/2025,1:45PM,AMC River Park Square 20,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/24/2025,3:00PM,AMC Kent Station 14,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/24/2025,3:00PM,AMC Kent Station 14,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/24/2025,3:00PM,AMC Kent Station 14,Opus,103,False,https://amc-theatres-res.cloudinary.com/v1739461580/amc-cdn/production/2/movies/79100/79092/PosterDynamic/169735.jpg,https://letterboxd.com/film/opus/
03/24/2025,3:00PM,AMC Kent Station 14,Locked,95,False,https://amc-theatres-res.cloudinary.com/v1741631877/amc-cdn/production/2/movies/79400/79378/PosterDynamic/170072.jpg,https://letterboxd.com/film/locked/
03/24/2025,3:00PM,AMC Kent Station 14,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/24/2025,3:40PM,AMC Kent Station 14,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/24/2025,3:45PM,AMC Kent Station 14,Mufasa: The Lion King,118,False,https://amc-theatres-res.cloudinary.com/v1731340893/amc-cdn/production/2/movies/67500/67470/PosterDynamic/168048.jpg,https://letterboxd.com/film/mufasa-the-lion-king/
03/24/2025,4:00PM,AMC Kent Station 14,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/24/2025,4:10PM,AMC Kent Station 14,Magazine Dreams,124,False,https://amc-theatres-res.cloudinary.com/v1741301698/amc-cdn/production/2/movies/73100/73091/PosterDynamic/170012.jpg,https://letterboxd.com/film/magazine-dreams/
03/24/2025,4:20PM,AMC Kent Station 14,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/24/2025,1:00PM,AMC Southcenter 16,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/24/2025,1:00PM,AMC Southcenter 16,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/24/2025,1:00PM,AMC Southcenter 16,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/24/2025,1:00PM,AMC Southcenter 16,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/24/2025,1:00PM,AMC Southcenter 16,Magazine Dreams,124,False,https://amc-theatres-res.cloudinary.com/v1741301698/amc-cdn/production/2/movies/73100/73091/PosterDynamic/170012.jpg,https://letterboxd.com/film/magazine-dreams/
03/24/2025,1:15PM,AMC Southcenter 16,The Assessment,114,False,https://amc-theatres-res.cloudinary.com/v1741359994/amc-cdn/production/2/movies/79500/79492/PosterDynamic/170025.png,https://letterboxd.com/film/the-assessment/
03/24/2025,1:20PM,AMC Southcenter 16,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/24/2025,1:30PM,AMC Southcenter 16,Locked,95,False,https://amc-theatres-res.cloudinary.com/v1741631877/amc-cdn/production/2/movies/79400/79378/PosterDynamic/170072.jpg,https://letterboxd.com/film/locked/
03/24/2025,1:30PM,AMC Southcenter 16,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/24/2025,1:45PM,AMC Southcenter 16,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/24/2025,1:30PM,AMC Progress Ridge 13,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
